region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-postcentral,0.7565215965102627,0.7780519843500264,0.5282950906472033,0.925703334778776,0.41501871068770646,0.24947214547223362,0.8411078360251178,0.1332779098910584,0.3604261648858948,0.1643714700222454,0.49532865665481973,0.5571012829546873,0.1624280828295243,0.7205410047771021,0.17402203127003177,0.34529456162872413,0.29329314463301875,0.5506561023226699,0.13882637014618515,0.20324764384108274,0.40512744117865473
ctx-lh-posteriorcingulate,0.7851320930314534,0.7984784400369109,0.5298430854792943,0.9346582064872515,0.40061976382476605,0.21389055294397463,0.8370801825618251,0.13671077852271885,0.3419595495941957,0.1600549986138518,0.47678899368366734,0.5431625613161339,0.20161084982443353,0.7362622255937383,0.19435695674314624,0.39092166253001903,0.31326677206174924,0.5237530182963236,0.15716829030959145,0.2386773670378931,0.42786904464804976
ctx-lh-precentral,0.7576594453276436,0.782882807463346,0.5419786502341247,0.9323121111008967,0.4053126003378513,0.2327658293590698,0.8393335616444407,0.1283155167292026,0.36178435114026164,0.15329337150836658,0.4818296009367731,0.5366504257178886,0.1727161120446629,0.72091942267352,0.1742339427828798,0.37975603308654116,0.31593906932685606,0.49761785465933206,0.14422285793474732,0.19125139657401913,0.4309295457431266
ctx-lh-precuneus,0.7671896177128896,0.7946943967469502,0.5245025850061742,0.9263214452112658,0.4002230869829103,0.18691216633805274,0.8230904693756356,0.11637710412806525,0.3645174885922221,0.14812417203553502,0.44828467739684663,0.5377658529162841,0.1771522390087552,0.7069695387396606,0.1455748143556525,0.35424393127263876,0.30521947340759525,0.5555071548811192,0.14808580935426752,0.18740771021697855,0.4146081080494117
ctx-lh-rostralanteriorcingulate,0.8347884018325488,0.7868916353092739,0.5175119438622885,0.9326986795595343,0.39107198724088105,0.26616278602616344,0.7968735921220769,0.10429672745266065,0.3226579652881533,0.1474425210089659,0.4669851666067205,0.5452797294898268,0.26525515326819116,0.7258735410497394,0.1671590411217808,0.43203168970985173,0.3066677100247725,0.5143530230016762,0.14571114870668483,0.21358450786802033,0.4238404162485414
ctx-lh-rostralmiddlefrontal,0.7850943708687643,0.7883496138337209,0.5124804283735063,0.9322945800181428,0.3955535510733454,0.2003361010367677,0.8309209489375149,0.11770173327202388,0.3821023699808911,0.168672185764617,0.46276363175780066,0.5418763767278545,0.20272441597788327,0.7088850108764513,0.16780035095818227,0.3674358925707011,0.3034800345978069,0.531110948284724,0.14089673632534233,0.1749703837761969,0.3864822895548169
ctx-lh-superiorfrontal,0.8008807409188838,0.7917518082204542,0.540171663085111,0.9331464021911645,0.3939447957526142,0.20476383962055889,0.8268279125879896,0.11505695913024454,0.3700668177432537,0.15552725712388105,0.4584971112960297,0.5324713766674799,0.2105599670800609,0.713011766212646,0.17417089699118202,0.3988422747816214,0.3115736663569798,0.5027417035053497,0.15620011380071963,0.1975220113017237,0.42258012157182845
ctx-lh-superiorparietal,0.7899234345415707,0.7828701301322469,0.5373723814430588,0.9276128744587766,0.41656761620064137,0.19926500943076172,0.8361868252317614,0.12854030891746385,0.3501607442308827,0.14906743057953112,0.4558825626826446,0.5477704677302849,0.15488310018105428,0.7080048791499454,0.15126413813584322,0.3624390925504401,0.291805449221193,0.5439847166960152,0.15377577129392886,0.2058791246151065,0.4129549797113038
ctx-lh-superiortemporal,0.8026556593687413,0.793307240676877,0.5323485183780795,0.9278244410220694,0.389802669918171,0.2278382098255558,0.815418057686587,0.11594477540676974,0.35548626601735633,0.14929639758867225,0.4783034800536582,0.5455460198265314,0.23737944066010958,0.7154176445794731,0.1699376895760941,0.3918717142413101,0.3087641812149585,0.5560627143171215,0.1478273800045223,0.2038890503423426,0.4126327923901414
ctx-lh-supramarginal,0.7758870326224401,0.7844498093679233,0.5258435261829546,0.9328990657128884,0.38563204945714147,0.19376112184527222,0.8295961663590627,0.11811065042569029,0.36207069927881663,0.1399192343364152,0.4665250124532889,0.5364101128259521,0.17132683739178728,0.7072269335987742,0.17510081084178108,0.37272694772466564,0.29465112387916326,0.5242065988688746,0.1588251483394487,0.19751122562249204,0.4068580256693122
