region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-medialorbitofrontal,0.8191472418088329,0.800899072446844,0.5391136277011899,0.9450227807332934,0.4031422185376825,0.3812135838408175,0.8336310632668149,0.0920958091538959,0.36578102761615194,0.15212949613966642,0.5899696981658421,0.5571755641041292,0.2715969302973604,0.6913788715111852,0.26225725062181227,0.420820475622053,0.3364924593101523,0.5267274087304552,0.19833789022694698,0.11242840787387336,0.375491995772301
ctx-lh-middletemporal,0.8205928727588322,0.8203554882120909,0.5342836574422873,0.94013661406569,0.3714449771188901,0.32362796308141534,0.8355742933077736,0.0967783447317088,0.35845550274785426,0.13572134510299536,0.5549427327104812,0.5452033454302733,0.23952284169261356,0.7000554564779279,0.20304327434450892,0.39065509352162875,0.3232403490268917,0.48937559260411684,0.18936999863694212,0.12659841073052253,0.38227424657992554
ctx-lh-parahippocampal,0.821383960642777,0.8034709494318717,0.55713100839724,0.9291619894283991,0.38259218124129507,0.373762192976704,0.8160547083511019,0.06580519716120618,0.3115302443590207,0.14849684545438166,0.5760790490326331,0.5555855406931787,0.2734787220568177,0.7066391642797993,0.2710755452659463,0.4159209165726716,0.33316087527761623,0.2978239397937241,0.17682261550962966,0.09752048090945055,0.3944278686543199
ctx-lh-paracentral,0.6817600974257612,0.8166756781797718,0.542981548510598,0.9356806114042193,0.411591267146695,0.3549877202896664,0.8514009238344542,0.08891441938692274,0.3749725218431271,0.1458090213804734,0.5696664236364043,0.5396824213389346,0.18591804443779972,0.716092429458274,0.20165722233459926,0.35150919187622043,0.3124637521659298,0.43551777913864853,0.15519251101851572,0.14664298756699087,0.382457595049273
ctx-lh-parsopercularis,0.7456549195118596,0.7904344772565751,0.507362049739935,0.9401749175076458,0.38790856141593594,0.3369755992907389,0.8596781502286147,0.10457338117516746,0.3924626830343537,0.13417007027477137,0.5686696314976168,0.5340832175614165,0.17411712436431287,0.7090242743231403,0.2007741258519118,0.37672205548132787,0.29931141131734257,0.45376449202107544,0.18176038746768416,0.13933971138876636,0.35745113959935865
ctx-lh-parsorbitalis,0.7876849340019877,0.8425877043266395,0.5171977689570836,0.9494695742338561,0.412613708636913,0.38349165706931204,0.8461409179512605,0.11145836789018884,0.38932312629549537,0.2021016322796286,0.5989743520564963,0.5626149740335813,0.2247971481698998,0.6916834286274981,0.19483526529997527,0.34513598373504334,0.33867900274209145,0.5117362057546275,0.18064277489650857,0.0854508248257181,0.38209300432174925
ctx-lh-parstriangularis,0.7783566072585374,0.8296105847501153,0.5352962930973227,0.9394435532881639,0.40778073059731024,0.375210627272722,0.8528127012652706,0.10574573031017902,0.36830913590285325,0.15557280639092375,0.5924961595387945,0.5788869266025519,0.21868744784635694,0.7051131509655596,0.2533920906570916,0.40298255199229044,0.3379209893040874,0.4989663224387974,0.20613459653064883,0.11176790713844162,0.36617841626345843
ctx-lh-pericalcarine,0.6208537117297799,0.776856862320354,0.5283564708166173,0.8999592437602992,0.42405645624917937,0.29147391243425974,0.8600819033119358,0.11531353755926554,0.3904989471340331,0.15724630593734987,0.5704755717431821,0.5759484121744576,0.16200655181978663,0.6966370664621357,0.19557341891310787,0.2801162845168658,0.2987223480937704,0.6040159338871273,0.17179779602967973,0.13529227982184072,0.3555272498101356
ctx-lh-postcentral,0.7223333484498405,0.8314025674162048,0.5240864030388279,0.9324845486651135,0.3998156258337999,0.36442401587201817,0.8524003017485735,0.10781524761088913,0.36915857206666497,0.14265725422896391,0.5865512620546344,0.5716498566361494,0.19226992428013026,0.7222840282049905,0.2028890787550475,0.33990998772271336,0.3309836985512903,0.5152610739261235,0.16508240951958628,0.1648151402500155,0.3810416269921886
ctx-lh-posteriorcingulate,0.7779696993284786,0.815131042517831,0.5134370582003732,0.9418587815831504,0.38764796384436384,0.3455846795867134,0.8372528972048447,0.09311473289159664,0.3887104384721435,0.15566899119804634,0.5847886785175286,0.5492097716096543,0.24497504780798537,0.70942566826232,0.22107329013673124,0.3836140733297273,0.3111634106469898,0.4579171066049663,0.1822558196758317,0.16060000486610565,0.36462689239450985
ctx-lh-precentral,0.7259236361490365,0.8168123455445988,0.5372106643046356,0.9393837832888655,0.40316711466344973,0.3790558578514083,0.8585538838024355,0.10813855317066094,0.37402790941474706,0.14018613921254294,0.5840644603264812,0.5568781024311887,0.19095496858464175,0.7211410966761765,0.21911167775007812,0.3748823247765315,0.3299991078487386,0.44127318206888605,0.17760086537563663,0.134106711962838,0.3678893512971659
